"Y","ID","Author","Date","Priority","Price","Speed","Duration","Scarcity","Location","Agreed","State","Class","Surface","Layer1","Layer2","Layer3","Layer4","Layer5","Layer6","Layer7","Layer8","Layer9","Layer10","Layer11","Layer12","Layer13","Layer14","Layer15","Layer16","Layer17","Layer18","Layer19","Layer20","Layer21","Layer22","Layer23","Layer24","Layer25","Layer26","Layer27","Layer28","Layer29","Layer30"
15.6031061939214,"G10033","NW",2001-11-18,"Medium","Cheap","Fast","Short","Common","Press room","No","Uncertain","Class Y","Textured",30.6305077166887,29.4303899245717,36.814989341478,33.318535627939,30.2724076101159,29.6137351686148,25.5144920528816,37.8280478866605,28.3239908826895,28.9127150337588,76.9666344848436,67.9132575452176,84.2902373253037,79.9891262399445,74.2673227863754,72.2641328479869,83.7372544005814,81.2148791346356,81.1777665718595,83.9869783931132,104.221679912309,90.7101442842961,123.470273139105,100.843899874911,98.5691610961532,115.021482141104,122.652490127475,101.66736438293,107.452731474884,95.9345110932657
17.6768489230816,"G10034","NW",2001-11-25,"High","Cheap","Fast","Long","Common","Press room","Yes","Checked","Class Y","Smooth",15.5870145710197,18.1338858743791,16.4394853984647,19.4428183192319,18.8390065568578,17.5560440215083,25.1321383348315,18.4378729512191,22.3996377979393,29.0731331869623,22.1527118570569,3.77656407502387,10.4118770873804,2.72332322862943,30.9072046908553,14.1440586356673,26.7769092768415,0.273820377429116,19.207432835528,11.7678398068703,95.5993299351677,82.9331790310788,100.936601569342,68.5546721190204,104.930137797326,94.8252417195262,71.6141556118708,96.6880533677502,92.2444602135012,75.3849906324378
30.5739281688867,"G10035","NW",2001-12-02,"High","Costly","Medium","Long","Typical","Boiler","Yes","Under review","Class K","Rough",22.990287275761,39.2908417747961,35.8988591269841,21.3602278350093,34.6837657332041,28.7997580078006,38.0462143496598,27.4140987586927,21.936254735161,28.7730210224056,12.006568234353,28.555151337032,26.1581289281805,24.8323460678899,23.9273844285409,22.8306002580558,5.37473626421313,23.4063041886997,8.46927953742215,45.9234847071499,-10.8191716377127,-21.1401275096044,-26.6014880117758,-2.51251429458001,-6.80761835363664,-6.37371998422005,-19.2789185553101,-13.8850184364729,-22.6443592318628,-19.0548222477267
3.46122871469617,"G10036","NW",2001-12-09,"Low","Cheap","Fast","Short","Common","Press room","No","Checked","Class Y","Textured",-1.94378197284273,4.34160924429552,9.39483570151231,13.1338582776652,5.82396232188033,13.1202198744162,-0.0921237459126933,7.26749101805339,1.35778508368707,9.91895572998016,9.43365171167859,8.45518278584717,11.0606041253737,4.37983808776094,-6.59866510127944,7.47737618988255,11.1876238524083,4.69915618239578,6.46701185397146,-1.01962772588435,175.59011378111,182.221255883013,172.638117137394,190.504030171771,171.549564432352,167.48878145511,187.275424088808,178.200269125091,184.636367441733,184.504815831151
29.8762771301904,"G10037","NW",2001-12-16,"Medium","Cheap","Medium","Perpetual","Common","Boiler","No","Checked","Class K","Smooth",17.1954174636814,10.6333747149897,12.6662287414505,11.4831997288969,32.2135427495102,13.6138001507909,15.1378531768739,7.84647094107699,25.1847564769317,18.6936105995004,72.4893445562797,56.0157939510151,57.0738740387481,70.4544000401924,68.6474338408423,80.6182802948013,58.2129499194895,62.5521720286209,76.7676060267263,49.9588961942729,123.040992018147,124.234041632707,125.72319392526,118.43605091688,131.330875601282,126.962815863634,111.947444338319,117.776658658949,131.851850064289,112.35726497466
35.711652562025,"G10038","NW",2001-12-23,"Medium","Extravagant","Medium","Long","Common","Boiler","No","Under review","Class K","Textured",43.6290040610649,49.640789265326,45.0521213063113,56.0626472071983,50.8336531013331,52.6667300242381,52.98861423062,47.9500121094165,40.1464460398569,50.4362371892325,20.7335765893362,14.4566037019118,33.5799607936716,25.5875648095509,-3.2472670079489,26.3867528086966,24.9588886527814,26.0941322418233,30.9157325392206,21.7970538627692,112.859446319506,127.567086087496,107.41331371772,105.022723243015,100.981428178247,99.4766999728989,112.954071999169,106.754057220022,98.5228232226614,116.989723086825
25.7292120027501,"G10039","NW",2001-12-30,"High","Costly","Fast","Perpetual","Common","Press room","No","Checked","Class G","Smooth",16.9720611987938,6.4957489503376,4.45369117947372,7.34157081956246,8.13913378953388,10.6084479801255,3.05472036222378,12.9353979816079,-4.96925388631594,6.15516499654576,46.0383646401149,73.0812239885257,59.627712237726,64.5156146549491,54.8102316292704,85.8888150246398,67.3455111005016,53.3910459792999,68.7217377165587,62.2548055071985,194.288154530844,190.006409866162,202.500863877412,211.134730308632,194.870493455947,206.783129050607,201.250135669593,188.420927335738,204.115544276204,203.998735446558
23.577449000125,"G10040","KL",2002-01-06,"High","Costly","Medium","Long","Common","Plant A","No","Checked","Class G","Smooth",25.4309241399996,15.0530683336297,17.7986357268314,18.6063047220949,19.1625457620382,18.7235890910018,22.5224416761928,14.8875148677356,13.9921303654977,8.4289886690478,0.962889032036416,7.79503852820757,3.32523572603773,-9.81612405117333,-6.47132854227466,-7.85662551656543,5.63984517089917,4.34003558992994,-6.1851629304297,-9.58573056015072,-10.3768734736151,-3.82943566989557,9.16806006995049,-13.0008361263788,-11.7295684791142,-9.09666863626317,-10.3168670987305,-8.05230329812061,-13.3703760153806,-2.83348087033938
18.8823411046513,"G10041","PR",2002-01-13,"Low","Costly","Medium","Short","Rare","Plant A","No","Uncertain","Class Y","Rough",38.8939654070671,52.0002839424361,47.3536616173198,51.0748837961978,46.7534530530313,46.6636764683513,42.9640618168961,45.3709502748467,46.7095296411474,40.8476944476962,-5.0685246335511,-17.3500367572645,5.94493106914345,-0.61787389861705,-0.841997061430109,-5.51187980197387,1.32577047508423,-8.37834490185665,7.15149526689556,19.5748429949096,11.0073552602596,3.15992790360225,16.091490469501,-6.27875488694904,-4.17613189799052,0.544486568365407,-15.9420862569538,-4.18695818922235,18.6033427057831,-2.28259235717501
18.4555486253192,"G10042","NW",2002-01-20,"Low","Cheap","Fast","Long","Rare","Press room","Yes","Checked","Class K","Rough",46.9903428427535,39.8955047848584,35.5233110627853,39.767428985409,47.736241659474,39.6766398144458,44.3656676468874,35.8150718765396,40.181086817664,40.7106105656773,49.9401226265254,46.6465855277995,27.8067966275268,45.3747406172881,38.5785037912736,35.7849041429223,33.4849054414453,25.4518255077502,34.8219695386152,31.295794258956,78.9453803555214,72.1730087805705,69.1606756471159,78.1462257235575,79.004592880521,90.9246611118839,76.4036912266713,77.1003415948644,99.5624056312186,88.2878030916878
22.4394670328964,"G10043","NW",2002-01-27,"Medium","Costly","Fast","Long","Common","Plant A","Yes","Uncertain","Class G","Rough",29.4245187422953,28.7708246457011,32.4629473244176,34.6253657558881,33.3976090538418,38.7102110740265,38.6478686804669,39.1097603637515,34.7821755924264,28.046317591599,41.5572885825989,47.0988046794869,53.6379013466522,36.5908323837748,41.6394819398443,46.7393530157413,32.234026233151,42.7401829421796,47.4331657413286,69.4069722116517,13.1666346165818,14.5643124057452,4.87827766282711,11.1864946188188,18.8920164376551,8.21123000569247,17.4557559244346,15.4951214561867,-1.0528945732993,10.2341581271762
28.6930839778131,"G10044","NW",2002-02-03,"High","Extravagant","Slow","Long","Typical","Plant A","Yes","Under review","Class G","Smooth",26.6875579535859,28.8160318414106,22.9073528888397,22.5263071906356,30.2130960671336,20.5802822744453,18.1251678963888,20.7119237334374,23.6307124379117,19.2160839670466,73.0024745941091,82.9693091474403,71.4049197365452,71.677843430282,77.8540976192035,64.5904112050311,70.2018865867587,61.8300700570682,72.5971022269997,60.812549425322,59.699267264771,44.1954124506765,70.6258476198416,83.3420570099955,71.7231646512836,64.6384242344252,74.9925191691851,68.4628287590602,67.0380131743235,78.8083740581562
26.2794869157454,"G10045","KL",2002-02-10,"High","Costly","Fast","Long","Common","Press room","No","Uncertain","Class K","Rough",31.5336369934568,40.2548942061716,37.0424253151463,42.3693987112429,45.0344414650994,47.2051541979572,33.258284974441,37.8057931995963,40.4968752545374,39.7900655076701,55.2193930257191,50.5093179252917,50.1028059713008,54.1780491996517,74.9641812348436,51.3578264451768,65.9118627202666,65.1044922833298,44.3507028548403,50.3649769380204,84.6208895442596,67.7122627295381,73.3027598473462,75.9126796275657,69.1608305522526,78.469106674554,88.1329875380441,84.9948609577352,79.3334828033338,87.9957546428127
13.7861981741659,"G10046","NW",2002-02-17,"Low","Costly","Medium","Short","Typical","Plant A","No","Under review","Class Y","Textured",13.7656950936506,3.71640326543252,15.7953068565278,9.40062200388603,17.561621286521,7.48845490292252,16.8109764917577,13.892657143406,10.8472173004317,7.90132857355152,78.9968746271612,91.8703096931604,84.7661079909121,100.817616084475,75.1434463533011,79.2713739729694,82.557752173266,98.0122486565787,85.6770360542176,93.7549003702172,5.75882091063501,4.32888075528241,-0.646718703901393,-13.4365494123865,-0.484303460805457,10.4672189858115,6.33787570160566,6.29193140091102,14.1133377142598,-5.12644991679219
34.5727982697886,"G10047","NW",2002-02-24,"High","Cheap","Medium","Perpetual","Common","Press room","Yes","Checked","Class Y","Rough",41.1499800583547,51.2228349754558,52.6520572990301,46.8612588714531,52.0751578735333,42.1437289818615,56.116857373623,56.1677798173101,47.3457346765911,51.5302994725123,82.7416447578434,88.9985508124812,77.2028239921613,81.0176283891856,70.1664389405012,83.9532680719011,85.4996910812364,68.0361044525157,89.3045737982141,78.7089591782746,-17.9684443758012,-28.6236768521574,-37.8722932302357,-32.1518120187987,-31.2536677621374,-29.965612304562,-3.03418881512511,-9.72981595259876,-15.1779426627823,-22.3168439878127
19.2474591578366,"G10048","NW",2002-03-03,"Medium","Costly","Fast","Short","Common","Plant A","No","Checked","Class K","Smooth",42.8187848059706,51.6303484951785,44.9968668729432,44.8853232022924,35.4862030036162,43.0533384836416,33.874124042041,53.3245025609764,47.2592005371883,43.2821523673515,37.940834849174,34.5770422010554,35.8290128815337,21.8348320763781,42.9464090634833,46.0479473422113,50.9810636829242,30.973566737943,38.3808424803036,29.1882623442247,19.0481580908909,17.728079876323,26.3648117351851,16.4422570682793,14.9949206040959,22.5530939359383,37.21044192562,20.9156790972619,28.9529803747363,25.929306970715
20.1694041277638,"G10049","NW",2002-03-10,"Low","Costly","Fast","Long","Common","Plant A","Yes","Under review","Class K","Smooth",16.8369902437447,17.6667478553708,16.8687222870128,23.8093018159086,31.0210751674896,31.9968363153381,21.1978336589499,30.6685860372347,28.8410293777985,25.0681258025659,13.0348045987269,21.4135609016466,-4.61176500127529,19.93173996381,25.7021181923806,19.4525101768664,1.27587683410033,4.23064360913287,13.5792067094255,4.1352658549436,151.697894998309,148.182497821627,146.232713053172,165.403143151078,145.732180979321,159.402024697057,150.882128640556,158.788810711429,155.820494888711,155.148284245627
18.12985227166,"G10050","NW",2002-03-17,"Low","Costly","Medium","Short","Common","Press room","Yes","Uncertain","Class K","Rough",51.3285224885201,41.3992172395505,33.2274543055284,30.7555302906779,41.0302133339914,55.9429972142861,34.0683854846111,41.7455526954327,41.3729710245318,37.5383403957387,56.6689352963959,64.6042707840258,45.5025486537726,40.9106617369921,52.2947693797217,51.4377466135706,46.5366801489022,49.2952595169689,67.1042041620948,56.0672552821479,104.328668535354,110.609470996256,106.41597934766,129.50960243612,107.13392041405,123.34453374221,100.420545894766,118.002197634442,120.532240443613,106.331938390537
29.745255547,"G10051","NW",2002-03-24,"Medium","Extravagant","Medium","Long","Typical","Plant A","No","Under review","Class G","Rough",18.9567371431527,31.6462994769072,44.1783852254015,32.0683634609416,32.9951786218503,29.281958852477,35.7240671863361,32.6801133562978,32.9287149510435,29.0879932664426,39.5126752004132,30.3667328332152,34.5579038838346,24.5898874031704,43.4643111206246,28.7727010850066,26.5330063579308,29.4382418577593,30.036720224429,27.3139520400195,145.935306353061,155.638807958173,171.58535790123,144.739175345511,159.798740420889,162.496481390124,154.959173360498,150.554107631205,146.735267600219,159.130530171839
45.8865159461467,"G10052","PR",2002-03-31,"High","Cheap","Medium","Perpetual","Rare","Boiler","Yes","Under review","Class G","Smooth",42.0322477869605,37.4739374944217,38.6854897320096,40.348134714237,42.2055867213222,38.8431727654126,38.7874254201538,48.5648232019513,42.0027492423828,44.9292130381671,41.8862825334258,49.0912754135349,42.0638344028626,53.549908598188,36.1686436910821,43.595741415244,46.6223858414831,56.3270678710565,57.9884933630897,46.1939891944893,36.5584503503268,44.6463906032702,39.0034327479379,18.1324102793044,26.7284748496858,37.073399018808,20.0806800164696,27.8382004838859,17.6827820711716,35.8274458484482
22.4390911440449,"G10053","NW",2002-04-07,"Medium","Costly","Fast","Short","Common","Boiler","No","Under review","Class G","Smooth",33.3175639745504,30.3803313371632,30.6594582033624,34.6454262732003,40.6301744953652,36.9233722028001,37.0682639302436,44.1968918445484,36.504701309274,26.1689980837851,11.6690947235984,3.06425402289766,14.3877194747759,1.14986700534691,-21.1912927463436,2.16175859385816,0.11436923442521,13.364810309311,7.51914371014963,10.2580632750329,113.75725938088,128.880548307072,120.147239612576,104.419923638023,116.527455972789,129.069216432758,106.118904272948,126.147209477845,116.454622671154,120.423702341837
3.19493338990023,"G10054","NW",2002-04-14,"Low","Cheap","Slow","Short","Typical","Press room","Yes","Checked","Class Y","Textured",6.29665408967067,1.88506873710357,3.44699592403901,-0.00328121189053743,-10.2779259735083,2.56915401900374,3.33564857013336,4.01702224361237,6.59206461267315,2.34860088527989,98.8388752809201,96.4958305300107,87.0732732427433,118.368610994632,89.6170146287125,92.9717268763246,94.9643616284225,105.508976103534,81.4517924587009,95.5553974516089,18.7298999165384,31.9743500918366,42.4976912259733,50.5047645882166,41.8012168410409,31.2199707742524,27.4625462513614,31.8415943961039,18.3008704000388,35.3124319745476
24.9389415848287,"G10055","NW",2002-04-21,"High","Costly","Medium","Short","Common","Boiler","No","Uncertain","Class G","Smooth",20.4098357108439,29.9301610354337,21.7693534471377,22.5425352325167,15.1613630591715,9.48201376450867,24.0717381613263,23.0390154954315,15.3737388856359,7.10374062292621,38.6278733086049,59.4494580966727,44.8994755004313,42.8531851799917,59.3194519506812,37.9480521942297,58.1195832298231,40.8578228488593,72.8839784578855,53.22359930503,146.655486984985,156.191861753712,144.959921532572,159.737493111545,142.05935850078,137.34252596197,140.482807926424,170.401034192867,140.721184579415,140.261778256449
30.9541015141823,"G10056","NW",2002-04-28,"Low","Costly","Medium","Perpetual","Common","Boiler","Yes","Under review","Class Y","Rough",18.1438014367952,22.7473226439966,24.3911751409613,20.1350462850789,19.6208887928658,23.2835444705497,18.196251540091,21.5999343607975,27.455727513349,15.1585950654438,80.676841612435,65.3265543451907,64.6373672353581,65.4274054358163,83.6387892074231,60.6852543725308,59.2362736325918,70.7210895219716,65.0956061957491,74.8500430117362,115.169408243299,102.89117332959,105.627622157235,108.861803694601,114.165292483336,107.452601996078,109.7867630685,112.40891400081,106.057653572889,106.559730309804
23.2829952060872,"G10057","NW",2002-05-05,"High","Costly","Fast","Short","Rare","Boiler","No","Checked","Class G","Rough",37.1492086873085,28.9145177373822,34.4173514987633,38.1292455366617,34.4097563165769,33.2766684660273,26.588016780846,30.0128125811061,33.1596511008223,34.0980860737562,95.9896505542435,92.2319212824565,82.7728809969445,94.1116553264805,87.2210389609768,102.385999863024,83.9438061934715,79.4124683360233,86.5325371754437,67.0494177821655,175.23066222061,176.089259961119,162.559932010811,172.755604821663,184.289569569472,175.016701264586,151.556596739656,153.99664566696,156.968553274691,180.111937527692
34.2255800511398,"G10058","NW",2002-05-12,"Medium","Costly","Medium","Long","Common","Plant A","Yes","Under review","Class Y","Smooth",33.2708866772682,34.9863652742194,40.1561273168159,41.0544896935281,36.4114419030098,35.1106988768062,46.7015512317643,34.1754364809283,40.7699393400188,41.1109811849714,80.4125291104614,77.8723235487785,75.2577695106682,68.6780721914383,73.9175414375242,73.3954606427471,52.4706205334528,66.5059485830202,90.6234072259533,62.4188429758377,97.3067092429598,87.8516990293074,96.8212500602508,96.6354095265768,95.8678170357139,86.7787077318447,82.5392885307979,87.0891657411377,76.4961538001998,94.6940834536591
27.2856073093005,"G10059","NW",2002-05-19,"High","Costly","Fast","Perpetual","Common","Plant A","No","Under review","Class K","Rough",21.9051706932452,23.3286579202424,24.8884072424116,27.1900093205637,18.381472807175,27.3068807531304,12.9359761007572,13.4492274600827,26.206045208765,14.3358502737547,100.700368700921,119.786722409195,100.294988718957,105.230829828519,106.015853133761,95.2969257602584,83.2767013236674,100.895037814177,97.863955989871,80.9054258048928,39.4915080980273,37.8245787541975,52.9969630322854,46.6569233223379,43.0237308239264,32.2237916696871,45.8650024141964,38.5536497182632,54.954189348484,35.2884719976806
23.5998721244973,"G10060","PR",2002-05-26,"Medium","Cheap","Medium","Long","Typical","Press room","Yes","Uncertain","Class Y","Smooth",24.7539348742392,20.8443361747026,13.5890176191034,20.7336624602542,23.0376815853911,16.6440236882063,23.9997038477356,19.3585753720654,18.1440369771873,25.6786790869346,12.1459711085661,1.40827496971009,3.05283642856633,10.0214283675585,8.43076890098029,3.02579843045821,9.6388412164766,10.0212847931522,-6.5914681381648,4.12395628200597,104.433882414372,102.388166263488,101.071080098269,99.2866272869123,95.9819584843255,118.458570325927,106.380305208785,100.156448958929,97.0545169611036,116.328597135876
33.9635612877176,"G10061","PR",2002-06-02,"Low","Extravagant","Slow","Perpetual","Rare","Boiler","Yes","Uncertain","Class G","Smooth",15.1763579339755,24.3143986608729,16.4592147932331,12.4793491462537,33.8498409125367,15.3166382149869,14.2605823045037,11.7016341373963,26.6467027276004,21.4944720640558,89.9195902321235,82.6071733920212,103.522986990987,102.364454361896,99.0266932321813,87.1397039012055,79.5860368238575,90.4781128906532,79.1857483067938,89.0452270791487,-23.4020664249998,-31.6589870097941,-22.4094999568633,-26.8144916698431,-21.9092844284883,-40.6012967056214,-23.562141051813,-29.9242447688406,-26.4729498402982,-19.5376780184542
17.4472387487799,"G10062","NW",2002-06-09,"Medium","Cheap","Medium","Short","Typical","Plant A","No","Checked","Class Y","Textured",38.1977860509914,45.9909142049192,43.6572781948194,32.7431445403839,32.6436186478919,25.7577179813106,49.8373649987891,45.7914917537245,40.4910288103131,36.8096146978137,3.81759888285756,20.6630725139259,28.8372967493712,20.2093833286081,15.921828057105,19.1697493119247,29.627742260339,2.51720897311227,20.3623237580405,16.6138153196114,147.708202934568,149.920638605913,157.102286703323,148.196475898175,165.964461417522,150.006007573501,152.569338841683,152.671082706373,160.633551531515,147.132250038157
15.0095534385547,"G10063","NW",2002-06-16,"High","Costly","Medium","Short","Typical","Press room","Yes","Checked","Class Y","Textured",5.58208755564641,NA,15.1983844324957,NA,16.6074198572471,20.0440197260732,3.17655469788997,8.37498166330074,12.1620329124935,NA,91.5037504319116,NA,113.26275429505,97.3722405061778,105.96491265563,111.348177728171,81.6436017413735,NA,75.2562453772431,83.7211886382239,154.21254994189,138.357029265857,138.872416813989,NA,NA,169.473643055887,155.172427865387,NA,147.622555487209,135.555715592126
13.1297278355403,"G10064","NW",2002-06-23,"Medium","Costly","Slow","Short","Common","Plant A","Yes","Uncertain","Class K","Smooth",33.3373785430634,26.4653511285793,24.8496424627002,16.4649120488165,24.8457573260856,29.0950029691901,28.0012593860436,23.3323438429389,20.0079771316136,31.3690322876216,54.6342681818015,75.1959612761626,79.5278942802435,59.4058954964414,58.8189202162907,53.8959479811035,52.1354470512092,49.5424461080886,56.5779340869183,62.66807944107,44.6726368810462,49.8457830746079,28.3737698854764,42.1554105040962,67.0442621428935,38.4235218923929,42.0830540781121,53.6496675448201,37.5530938003658,31.6985466856129
9.82488172474882,"G10065","NW",2002-06-30,"Low","Cheap","Fast","Short","Common","Boiler","Yes","Under review","Class Y","Rough",23.3482994001596,22.6304129793951,37.9276219465883,29.647063597564,29.7523448788507,25.5565972482313,31.4639395540633,28.4704462870364,22.3755106275614,16.5140246873371,38.7094066493329,44.4083305337762,26.0238796988719,29.1836613810417,27.7052410135161,32.5208565225782,16.6777929271731,37.7892661573728,30.5605175060838,39.2541631023333,57.5937729886565,53.1659927953606,67.1313281878717,61.5335554607857,46.6675052142251,42.2849524565649,56.9160729559627,51.3266254530321,41.6829184028576,43.9434894704476
32.2226388492889,"G10066","NW",2002-07-07,"High","Costly","Medium","Short","Common","Press room","Yes","Uncertain","Class G","Smooth",39.1659949674188,44.6557878695791,53.679090629396,52.8463104252038,47.4816682333836,49.4344725991188,41.2028976201052,49.4599308449906,38.1748564911228,48.4334830182282,39.5409626395726,33.6358853723076,53.2092628143393,40.4810043223791,37.9656311619855,36.8043937299403,40.639468237754,41.4038055465759,31.3627987566667,41.4647531464293,190.924263748998,198.752313420408,182.801378054963,194.997284939163,170.731243351888,201.48793080282,196.24601856932,195.19209190109,202.355976007588,184.134903398874
9.77845029092177,"G10067","NW",2002-07-14,"High","Cheap","Fast","Short","Typical","Boiler","Yes","Uncertain","Class Y","Rough",14.1755186477522,12.5666037540585,13.936096275326,8.13918950919595,12.6773175137083,14.9030549045922,4.3416251746081,15.6731649167164,5.46761026848491,8.62964961181477,33.6817728959966,41.2837235941999,44.099366923584,45.0894620530691,38.6159163532023,39.835351427242,39.7461939309655,30.4218591198284,35.3161945047098,30.0311815407025,100.562992072939,112.722916881562,113.086564799736,120.431737926546,113.747370726804,120.802709944256,108.142894081347,117.049976029918,105.082841103518,135.068801585404
26.8104212732696,"G10068","NW",2002-07-21,"High","Costly","Medium","Short","Typical","Press room","Yes","Under review","Class G","Smooth",44.1751460981299,40.7514108939571,45.2202071931676,36.9168284095317,40.6762836719758,42.7381989560965,48.1467509411021,42.899001859002,37.8663823931152,32.5048521136494,24.8417398566973,13.3006418016878,25.1571596363064,35.2197299977738,29.602375200461,13.8519683743372,37.9357571554531,22.7714348728729,29.2206420622619,27.32374696872,69.9190948408651,56.705601018965,66.5526440468801,65.2128854063,64.3769195853065,53.5409829884651,47.6391788141163,63.5614623117765,51.9760472148918,55.4831555676227
32.2422620940274,"G10069","PR",2002-07-28,"Medium","Costly","Medium","Perpetual","Rare","Plant A","No","Uncertain","Class G","Smooth",7.82157498885751,3.17261328179258,8.57046850523638,7.99367418685559,-8.56137669852576,3.0673493189034,8.28081095066004,8.45113756188177,6.23458036809177,11.6390598196184,82.9155688061293,106.084015814002,105.900068473083,100.692380329204,97.6181265822909,90.5384946811285,94.0870511082694,82.3142902625717,85.9733808166477,99.2392158959665,177.291486260033,180.969423319516,175.70753141158,179.67376972708,173.840688338267,172.869038171555,165.892274898352,188.665966998243,183.614565427643,191.847825681303
28.7675038428878,"G10070","NW",2002-08-04,"Medium","Extravagant","Medium","Long","Common","Plant A","No","Under review","Class Y","Smooth",25.2212292858671,9.68361181778912,18.7282194357069,15.4243886088434,18.8942825046171,21.3041821827531,10.9693707559134,21.352615946935,14.1269175300848,21.0076857735753,73.3081298079403,96.9092267071083,80.4330098131973,83.5815980579045,78.0815607219175,88.3107138095277,59.5549545974766,68.4169634732473,74.0698750689215,66.5787503503864,96.2163000417252,82.1052942692333,97.3014118787401,92.9845012113164,89.4593980506703,91.1917046659883,102.26552909395,91.253094250583,75.4871758453764,94.5286742911576
21.259484249775,"G10071","NW",2002-08-11,"Low","Costly","Medium","Short","Typical","Press room","Yes","Checked","Class G","Textured",30.6126347709251,34.2755987101558,34.3053532014735,31.0733203498002,34.0218787262737,32.5275756321392,25.1897865979558,39.0868688595828,36.2861742829182,24.4765951178994,50.0863926437871,67.0797427602433,70.3937344608224,54.4767199751707,69.8063083656525,53.7134566488044,65.9973304670546,69.2678236170873,69.6209553118069,57.4386242732692,192.888479331492,184.721048331177,195.949033521778,195.57906111388,199.390088703806,184.509972296274,212.55930674571,165.782316365541,178.376184001548,206.676481177459
22.9097042435192,"G10072","PR",2002-08-18,"Low",NA,"Fast","Short","Common","Press room","Yes","Under review",NA,"Smooth",47.3023839269653,54.0361322988677,NA,45.8956809350599,58.1346493536858,46.89502544241,40.6401658780828,39.0056550825803,50.5094959889468,52.1649737894784,88.2586062486791,95.5763056388616,85.7104971781428,92.6614958089802,NA,86.2241415310651,96.3461152059024,NA,67.0391978819411,80.4331541724919,156.113907277406,164.158075974888,174.226427680815,NA,168.732918985136,NA,166.187784605667,NA,153.272339599666,157.5206552357
29.028030759015,"G10073","NW",2002-08-25,"Low","Costly","Slow","Perpetual","Common","Boiler","No","Uncertain","Class Y","Rough",52.3207321358132,34.6761407297448,49.4781419895138,36.3382743066707,31.745425251374,31.707494139267,49.9601810480666,45.4934216077193,28.9178799345686,39.4049708452492,15.9620101603119,19.0844620625646,27.7746787837832,13.4950800014777,24.623268173583,4.62623134235299,14.6410165284801,29.6445493709334,42.2021432442241,22.9984392000181,115.67534463082,149.141602171317,134.685777078196,136.786124522418,142.595406670796,133.517640525152,141.75814259926,133.593544718478,127.016975891789,141.79412644472
11.4179094354615,"G10074","NW",2002-09-01,"Medium","Costly","Medium","Long","Typical","Plant A","No","Checked","Class K","Rough",1.79820247795692,11.6095288079169,6.35625097476811,-5.57181747952739,-1.61769998942423,-0.860317846576125,3.20644363957324,-0.528454295127522,1.71937481513618,-1.81547993640327,-4.20846410572337,6.53976664755333,20.1719988050071,2.91333785898088,7.07412467272187,14.3147000754797,3.18793714600088,-6.5072396500613,9.18511631197139,8.36140113146733,87.3617484380911,79.4090163586687,88.1698242252105,77.3650087130467,92.9434355635562,90.8489045490513,83.5499002914841,77.2557431596939,84.4477817825675,78.7473137330742
23.1533053928719,"G10075","NW",2002-09-08,"Medium","Costly","Medium","Short","Common","Boiler","Yes","Checked","Class Y","Textured",35.3531387146136,34.0229799446114,40.5409757041494,36.8978193277197,31.3442591980338,32.9579254376643,29.9880203119659,30.1947069917084,36.0643168393569,35.8893989044368,82.0359158721023,93.3503259444002,90.5246223425094,87.8731268096395,94.3672032598451,97.5512231110838,97.1684549739597,80.7152447976335,73.3140994934354,95.6829316181068,-11.8487022406341,-20.1348089727844,-13.4530026940411,-1.76006393710875,-1.33225015849491,-12.9857179900135,-23.1913276573062,-6.79479747276758,-0.329750665678455,-19.4573705919666
21.4244774147964,"G10076","PR",2002-09-15,"Low","Cheap","Medium","Perpetual","Common","Press room","Yes","Checked","Class Y","Textured",7.67789230882947,3.1688229251333,2.18077745928094,2.45348345416624,2.4633468491672,0.845272139034669,3.39572663520531,-6.32864718981902,-5.42168463775283,-4.77514157190927,94.0142703405284,95.4324218502656,75.3480926176632,90.8573416712871,98.0827456168152,88.8648926755311,100.466609158861,96.7886129703431,94.1223133642956,89.1391996437247,90.0823371329754,92.6666956451876,106.992730435968,83.4598711870834,84.2245165516784,84.1187471534663,102.932832029264,95.9617686199405,92.4786300239567,89.2020241777521
33.0598499048389,"G10077","NW",2002-09-22,"Medium","Cheap","Medium","Long","Typical","Boiler","No","Checked","Class G","Textured",50.9660881470808,43.8625408206459,51.4810287353832,53.355256399497,51.7740480674784,56.1702424103452,55.5560984475697,49.8727174477334,41.634369832873,57.4352016135655,23.4339513701574,15.3479731900658,9.23014930238927,23.2330878551824,-0.691915111862805,14.257180648952,4.0203605650199,7.36881181956105,12.377105985535,0.20044193848463,27.6700346467437,17.9557412996303,16.3095857788396,20.9583968079537,47.3701723908471,24.0614097366219,49.2136022822578,35.1009234649101,12.5476255904141,25.8228588128556
40.9595941408948,"G10078","PR",2002-09-29,"High","Costly","Medium","Perpetual","Common","Boiler","No","Uncertain","Class Y","Rough",36.3228879351179,56.096714202366,56.487832345598,51.7441719967224,46.3921734259511,51.9605363769007,48.7187670395434,53.0094390822535,57.0720345179474,56.7633468714488,29.91214171359,35.0690846778201,32.8928876451421,23.4167738650935,41.8836396450537,32.2298934381816,36.4032164093075,45.4413867394747,38.4368703125116,38.7772133802649,112.996190528665,134.671410064096,126.672795791168,143.726574553513,123.639908535927,137.978782180584,134.250183322926,135.39581426808,120.549974112967,142.983277822372
